RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
George_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	5501.00	300	442	0.0300	false	.	442	4	.	.	2	4733	0	228.30	70.90	1	442	5174	0.1250	1	228.30	-110.60	4733	8.05	63.52	4732	3	4660	0.1250	1	0	0	0	0	.	3	.	upper_IA_large	442	1	4733	228.30	70.90	442	5174	0.1250	1	228.30	-110.60	4733	8.05	63.52	4732	3	4660	0	1	1	5501.00	5501.00	.	0	0	0	0	0	0	442	250	1	.	.	.	.	.	.	.	.	.	.	.	.	442	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0]	true	4116866	1	video_IP	true	4101680	Fixations	14753.00	8	2	Trial: 2	4101383	1
George_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0]	true	4116866	1	video_IP	true	4101680	Fixations	14753.00	8	2	Trial: 2	4101383	1
Georgia1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	6364.83	300	4286	0.2918	false	.	228	4	.	[4]	4	1966	1	215.90	179.30	0	228	2193	0.0909	1	215.90	-193.40	1966	6.85	83.97	1965	3	1904	0.5455	6	4	0	3977	0	.	3	.	upper_IA_large	2464	2	10303	222.80	55.80	4058	12766	0.4545	5	176.10	-207.20	8617	0.66	61.07	10302	9	10292	0	0	0	6737.00	5926.00	.	0	0	0	0	0	0	4286	250	2	81	2	8617	176.10	293.20	4058	12766	0.4545	5	176.10	-207.20	8617	4286	1	.	.	1309	2	8750	189.70	196.60	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 3, 0, 3, 0]	true	1888249	1	video_IP	true	1873076	Fixations	14687.00	11	2	Trial: 1	1872738	2
Georgia1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	5867.00	705	213	0.0145	false	.	213	2	.	.	2	1156	0	224.20	458.80	1	213	1368	0.0909	1	224.20	-562.40	1156	10.30	-156.71	1155	1	1085	0.0909	1	0	0	0	0	.	4	.	lower_IA_large	213	1	1156	224.20	458.80	213	1368	0.0909	1	224.20	-562.40	1156	10.30	-156.71	1155	1	1085	0	0	0	5867.00	5867.00	.	0	0	0	0	0	0	4499	250	1	.	.	.	.	.	.	.	.	.	.	.	.	213	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 3, 0, 3, 0]	true	1888249	1	video_IP	true	1873076	Fixations	14687.00	11	2	Trial: 1	1872738	2
Georgia1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	5275.00	300	7026	0.4748	false	.	430	3	4	[4]	3	1425	1	210.80	184.40	0	7026	8488	0.5000	3	210.80	-103.20	1425	8.90	73.16	1424	2	1245	0.5000	3	2	0	6596	0	.	3	.	upper_IA_large	6581	1	1908	217.00	51.60	7026	8488	0.5000	3	210.80	-103.20	1425	0.03	34.34	1907	4	1904	0	0	0	5915.00	4600.00	.	1	1	0	0	0	0	7026	250	1	15	1	1889	147.50	111.20	.	.	.	.	.	.	.	7026	1	.	.	6581	1	1908	217.00	51.60	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 3, 0]	true	1907608	1	video_IP	true	1892448	Fixations	14797.00	6	2	Trial: 2	1892184	2
Georgia1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	4268.00	705	605	0.0409	false	.	605	2	.	.	2	640	0	103.20	492.80	1	605	1244	0.1667	1	103.20	-485.70	640	14.23	-150.34	639	1	554	0.1667	1	1	0	430	0	.	4	.	lower_IA_large	605	1	640	103.20	492.80	605	1244	0.1667	1	103.20	-485.70	640	14.23	-150.34	639	1	554	0	0	0	4268.00	4268.00	.	0	0	1	1	1	1	7631	250	1	.	.	.	.	.	.	.	.	.	.	.	.	605	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 3, 0]	true	1907608	1	video_IP	true	1892448	Fixations	14797.00	6	2	Trial: 2	1892184	2
Georgia2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	6609.00	300	12025	0.8151	false	.	6418	5	.	[4]	4	1264	1	167.70	119.90	0	11125	12460	0.2727	3	167.70	-259.60	1264	2.33	143.50	1263	4	1240	0.4545	5	3	0	5257	0	.	3	.	upper_IA_large	550	2	14857	155.50	153.80	900	15407	0.1818	2	209.40	-288.70	14487	0.78	124.70	14856	10	14837	0	0	0	6966.00	5892.00	.	0	0	0	0	0	0	12025	250	2	2120	1	7736	175.20	247.30	900	15407	0.1818	2	209.40	-288.70	14487	12025	1	.	.	2587	1	9874	188.50	199.50	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 3, 0, 3]	true	481919	1	video_IP	true	466747	Fixations	14753.00	11	2	Trial: 1	466512	2
Georgia2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	5398.00	705	251	0.0170	false	.	251	3	.	.	2	753	0	132.90	488.00	1	251	1003	0.0909	1	132.90	-146.90	753	3.21	-108.44	752	2	709	0.0909	1	0	0	0	0	.	4	.	lower_IA_large	251	1	753	132.90	488.00	251	1003	0.0909	1	132.90	-146.90	753	3.21	-108.44	752	2	709	0	0	0	5398.00	5398.00	.	0	0	0	0	0	0	12276	250	1	.	.	.	.	.	.	.	.	.	.	.	.	251	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 3, 0, 3]	true	481919	1	video_IP	true	466747	Fixations	14753.00	11	2	Trial: 1	466512	2
Georgia2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	7076.50	300	13740	0.9244	false	.	1060	2	.	.	2	471	0	227.70	293.50	1	6410	6903	0.2857	2	227.70	-594.30	471	11.04	176.02	470	1	411	0.5714	4	1	0	5350	0	.	3	.	upper_IA_large	3627	3	11731	230.90	120.80	3627	15358	0.1429	1	230.90	-352.90	11731	3.28	154.87	11730	6	11693	0	1	1	7525.00	6134.00	.	0	0	0	0	0	0	13740	250	3	5350	1	1554	206.10	124.70	3703	11483	0.1429	1	240.70	-469.90	7781	13740	0	.	.	3703	2	7781	240.70	295.80	3627	15358	0.1429	1	230.90	-352.90	11731	50	RECTANGLE	[0, 3, 0, 3, 0, 3]	true	500620	1	video_IP	true	485462	Fixations	14864.00	7	2	Trial: 2	485262	1
Georgia2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3]	true	500620	1	video_IP	true	485462	Fixations	14864.00	7	2	Trial: 2	485262	1
Georgia3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	6288.83	300	4249	0.2907	false	.	210	2	.	.	2	904	0	185.30	257.50	1	1031	1966	0.1667	2	185.30	-476.10	904	6.91	177.41	903	1	857	0.5000	6	3	0	3030	0	.	3	.	upper_IA_large	139	3	11151	217.30	99.50	2279	11289	0.2500	3	160.10	-152.20	8935	4.39	66.00	11150	9	11104	0	1	1	7375.00	4847.00	.	0	0	0	0	0	0	4249	250	3	821	1	1146	149.00	101.70	939	7201	0.0833	1	143.70	-198.70	6263	4249	0	.	.	939	2	6263	143.70	108.80	2279	11289	0.2500	3	160.10	-152.20	8935	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	7194673	1	video_IP	true	7179504	Fixations	14614.00	12	2	Trial: 1	7178895	1
Georgia3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	7194673	1	video_IP	true	7179504	Fixations	14614.00	12	2	Trial: 1	7178895	1
Georgia3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 234)	.	0	Georgia3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	7683.67	300	3755	0.2525	false	.	119	3	.	.	2	44458	0	190.70	161.90	1	119	44576	0.1250	1	190.70	-237.20	44458	5.55	94.90	44457	2	44409	0.3750	3	0	0	0	0	.	3	.	upper_IA_large	1496	3	54644	247.50	51.60	1496	56139	0.1250	1	247.50	-295.40	54644	1.56	96.04	54643	6	54622	0	1	1	9338.00	6149.00	.	0	0	0	0	0	0	3755	250	3	2140	2	52245	238.90	207.30	2140	54384	0.1250	1	238.90	-268.20	52245	3755	0	.	.	1496	3	54644	247.50	51.60	1496	56139	0.1250	1	247.50	-295.40	54644	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	7258380	1	video_IP	true	7243198	Fixations	14870.00	8	2	Trial: 2	7199251	1
Georgia3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 234)	.	0	Georgia3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0]	true	7258380	1	video_IP	true	7243198	Fixations	14870.00	8	2	Trial: 2	7199251	1
Georgia4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	5162.17	300	6416	0.4475	false	.	184	4	.	.	2	1173	0	156.90	173.60	1	1873	3069	0.1429	2	156.90	-146.50	1173	2.94	83.97	1172	3	1136	0.4286	6	2	0	3150	0	.	3	.	upper_IA_large	2531	4	8483	179.90	258.00	2531	11013	0.0714	1	179.90	-128.60	8483	2.26	88.52	8482	12	8457	0	1	1	5912.00	4465.00	.	0	0	0	0	0	0	6416	250	4	1689	1	1381	163.00	82.50	1563	5592	0.1429	2	189.40	-187.10	3984	6416	0	.	.	102	2	3984	189.40	268.60	449	7709	0.0714	1	175.50	-254.10	7261	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0]	true	8541088	1	video_IP	true	8525926	Fixations	14336.00	14	2	Trial: 1	8525627	1
Georgia4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0]	true	8541088	1	video_IP	true	8525926	Fixations	14336.00	14	2	Trial: 1	8525627	1
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	5615.75	300	6654	0.4553	false	.	173	3	.	.	2	1250	0	188.20	211.10	1	2002	3274	0.1818	2	188.20	-201.70	1250	2.87	97.28	1249	2	1214	0.3636	4	2	0	4329	0	.	3	.	upper_IA_large	2500	2	8674	231.20	254.30	4652	11173	0.1818	2	231.70	-322.00	6471	5.04	-98.55	8673	8	8623	0	1	1	6396.00	5172.00	.	0	0	0	0	0	0	6654	250	2	1829	1	1446	183.60	131.70	4652	11173	0.1818	2	231.70	-322.00	6471	6654	0	.	.	2152	2	6471	231.70	99.30	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0, 3, 0]	true	8560294	1	video_IP	true	8545110	Fixations	14616.00	11	2	Trial: 2	8544756	1
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0]	true	8560294	1	video_IP	true	8545110	Fixations	14616.00	11	2	Trial: 2	8544756	1
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	bg_code	62500.00	5462.29	300	8192	0.5914	false	.	329	6	.	.	2	2005	0	123.20	52.80	1	1241	3289	0.0857	3	123.20	-90.70	2005	10.47	83.96	2004	5	1943	0.4000	14	6	0	3061	0	.	3	.	upper_IA_large	1025	8	13573	167.90	203.70	1025	14597	0.0286	1	167.90	-301.80	13573	3.57	150.51	13572	32	13530	0	1	1	6119.00	5002.00	.	0	0	0	0	0	0	8192	250	8	446	1	2360	201.80	134.50	1337	5574	0.0571	2	195.30	-330.80	4225	8192	0	.	.	466	1	2824	150.20	122.50	2092	8762	0.0571	2	180.60	-377.30	6658	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	855136	1	video_IP	true	839960	Fixations	13851.00	35	2	Trial: 1	839340	1
Hetti_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	1	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	855136	1	video_IP	true	839960	Fixations	13851.00	35	2	Trial: 1	839340	1
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	bg_code	62500.00	4901.40	300	6004	0.4258	false	.	1804	5	.	.	2	1904	0	221.30	147.30	1	1804	3707	0.0417	1	221.30	-324.50	1904	3.93	133.92	1903	4	1866	0.4167	10	4	0	2194	0	.	3	.	upper_IA_large	319	6	13787	165.40	98.70	493	14105	0.0833	2	200.10	-150.10	13604	0.41	117.43	13786	22	13778	0	1	1	6067.00	4379.00	.	0	0	0	0	0	0	6004	250	6	1066	2	4938	173.10	117.10	1066	6003	0.0417	1	173.10	-312.80	4938	6004	0	.	.	279	3	7999	239.40	181.20	816	8839	0.0833	2	239.40	-311.40	7999	50	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	960052	1	video_IP	true	944881	Fixations	14099.00	24	2	Trial: 2	944184	1
Hetti_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Hetti_1	2	False	(255, 255, 255, 255)	white	w_fly32.mp4	claw	09_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	Hetti_1.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]	true	960052	1	video_IP	true	944881	Fixations	14099.00	24	2	Trial: 2	944184	1
