RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
George_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	1630291	2	video_IP_end	true	1627084	Fixations	3102.00	3	2	Trial: 2	1613639	0
George_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	1630291	2	video_IP_end	true	1627084	Fixations	3102.00	3	2	Trial: 2	1613639	0
George_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	18178328	2	video_IP_end	true	18175140	Fixations	3086.00	2	2	Trial: 1	18157865	0
George_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	18178328	2	video_IP_end	true	18175140	Fixations	3086.00	2	2	Trial: 1	18157865	0
George_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	18300083	2	video_IP_end	true	18296876	Fixations	3124.00	2	2	Trial: 2	18284789	0
George_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	18300083	2	video_IP_end	true	18296876	Fixations	3124.00	2	2	Trial: 2	18284789	0
George_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	5576.00	300	93	0.0303	false	.	93	3	.	.	2	15391	0	147.30	280.80	1	93	15484	0.3333	1	147.30	-403.00	15391	6.80	-176.62	15390	2	15326	0.3333	1	0	0	0	0	.	3	.	upper_IA_large	93	1	15391	147.30	280.80	93	15484	0.3333	1	147.30	-403.00	15391	6.80	-176.62	15390	2	15326	0	1	1	5576.00	5576.00	.	0	0	0	0	0	0	93	250	1	.	.	.	.	.	.	.	.	.	.	.	.	93	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3]	true	4097281	2	video_IP_end	true	4094079	Fixations	3074.00	3	2	Trial: 1	4081797	1
George_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3]	true	4097281	2	video_IP_end	true	4094079	Fixations	3074.00	3	2	Trial: 1	4081797	1
George_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	4116866	2	video_IP_end	true	4113664	Fixations	3202.00	1	2	Trial: 2	4101383	0
George_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	4116866	2	video_IP_end	true	4113664	Fixations	3202.00	1	2	Trial: 2	4101383	0
Georgia1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	5926.00	300	464	0.1491	false	.	464	1	.	.	1	12303	0	222.80	55.80	1	464	12766	0.5000	1	222.80	.	12303	.	.	.	.	.	0.5000	1	0	0	0	0	.	3	.	upper_IA_large	464	1	12303	222.80	55.80	464	12766	0.5000	1	222.80	.	12303	.	.	.	.	.	0	1	1	5926.00	5926.00	.	0	0	0	0	0	0	464	250	1	.	.	.	.	.	.	.	.	.	.	.	.	464	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3, 0]	true	1888249	2	video_IP_end	true	1885041	Fixations	3111.00	2	2	Trial: 1	1872738	1
Georgia1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 0]	true	1888249	2	video_IP_end	true	1885041	Fixations	3111.00	2	2	Trial: 1	1872738	1
Georgia1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	1907608	2	video_IP_end	true	1904432	Fixations	3176.00	1	2	Trial: 2	1892184	0
Georgia1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia1	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	06_1	12	1	frog	up	2	hu_reach_up_b_blue.mp4	15160	Georgia1.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	1907608	2	video_IP_end	true	1904432	Fixations	3176.00	1	2	Trial: 2	1892184	0
Georgia2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	6471.67	300	1162	0.3804	false	.	262	1	.	.	1	12199	0	188.50	199.50	1	262	12460	0.2000	1	188.50	.	12199	.	.	.	.	.	0.6000	3	1	0	550	0	.	3	.	upper_IA_large	550	2	14857	155.50	153.80	900	15407	0.4000	2	209.40	-288.70	14487	0.78	124.70	14856	4	14837	0	1	1	6799.00	5892.00	.	0	0	0	0	0	0	1162	250	2	350	2	14487	209.40	160.20	900	15407	0.4000	2	209.40	-288.70	14487	1162	0	.	.	550	2	14857	155.50	153.80	.	.	.	.	.	.	.	50	RECTANGLE	[3, 0, 3]	true	481919	2	video_IP_end	true	478711	Fixations	3055.00	5	2	Trial: 1	466512	1
Georgia2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	3	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 0, 3]	true	481919	2	video_IP_end	true	478711	Fixations	3055.00	5	2	Trial: 1	466512	1
Georgia2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	7504.00	300	3174	1.0000	false	.	3174	1	.	.	1	12184	0	230.90	120.80	1	3174	15358	1.0000	1	230.90	.	12184	.	.	.	.	.	1.0000	1	0	0	0	0	.	3	.	upper_IA_large	3174	1	12184	230.90	120.80	3174	15358	1.0000	1	230.90	.	12184	.	.	.	.	.	0	1	1	7504.00	7504.00	.	0	0	0	0	0	0	3174	250	1	.	.	.	.	.	.	.	.	.	.	.	.	3174	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3]	true	500620	2	video_IP_end	true	497446	Fixations	3174.00	1	2	Trial: 2	485262	1
Georgia2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	06_2	30.3	2	frog	up	4	hu_reach_up_b_blue.mp4	15160	Georgia2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3]	true	500620	2	video_IP_end	true	497446	Fixations	3174.00	1	2	Trial: 2	485262	1
Georgia3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	7194673	2	video_IP_end	true	7191468	Fixations	3118.00	2	2	Trial: 1	7178895	0
Georgia3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	1	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	7194673	2	video_IP_end	true	7191468	Fixations	3118.00	2	2	Trial: 1	7178895	0
Georgia3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 234)	.	0	Georgia3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	7564.00	300	209	0.0674	false	.	209	1	.	.	1	55931	0	247.50	51.60	1	209	56139	0.5000	1	247.50	.	55931	.	.	.	.	.	0.5000	1	0	0	0	0	.	3	.	upper_IA_large	209	1	55931	247.50	51.60	209	56139	0.5000	1	247.50	.	55931	.	.	.	.	.	0	1	1	7564.00	7564.00	.	0	0	0	0	0	0	209	250	1	.	.	.	.	.	.	.	.	.	.	.	.	209	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3, 0]	true	7258380	2	video_IP_end	true	7255182	Fixations	3101.00	2	2	Trial: 2	7199251	1
Georgia3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 234)	.	0	Georgia3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	06_3	30.3	3	frog	up	2	cr_reach_up_b_blue.mp4	15160	Georgia3.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 0]	true	7258380	2	video_IP_end	true	7255182	Fixations	3101.00	2	2	Trial: 2	7199251	1
Georgia4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	8541088	2	video_IP_end	true	8537884	Fixations	3204.00	1	2	Trial: 1	8525627	0
Georgia4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	3	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	8541088	2	video_IP_end	true	8537884	Fixations	3204.00	1	2	Trial: 1	8525627	0
Georgia4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Georgia4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	claw	06_4	30.3	4	frog	up	4	cr_reach_up_b_blue.mp4	15160	Georgia4.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	8560294	2	video_IP_end	true	8557087	Fixations	3015.00	2	2	Trial: 2	8544756	0
