RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_7	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_7	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
Ace_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	05_2	30.3	2	duck	down	3	hu_reach_dw_b_blue.mp4	15160	Ace_2.edf	RIGHT	condition: target_location	199798.45	.	495	0	0.0000	true	-9758	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	5	20	hand_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	591	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11969	.	.	.	.	.	.	.	.	.	.	.	.	250	RECTANGLE	[6, 0]	true	4732574	2	video_IP_end	true	4729366	Fixations	3023.00	5	4	Trial: 1	4717102	1
Ace_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	05_2	30.3	2	duck	down	3	hu_reach_dw_b_blue.mp4	15160	Ace_2.edf	RIGHT	condition: target_location	161560.40	7347.00	501	1149	0.3801	true	3201	374	1	.	.	1	12267	0	198.60	314.40	1	1149	13438	0.4000	2	56.79	.	12267	9.22	-123.07	12266	.	12204	0.4000	2	0	0	0	1	.	0	0	0	775	.	.	6	20	test_hand	775	1	12664	189.30	367.80	1149	13438	0.4000	2	56.79	.	12267	1.60	-96.30	12663	2	12641	625	0	0	7421.00	7273.00	.	0	0	0	0	0	0	1149	1024	1	775	1	12664	189.30	367.80	.	.	.	.	.	.	.	1149	0	.	-1741	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[6, 0]	true	4732574	2	video_IP_end	true	4729366	Fixations	3023.00	5	4	Trial: 1	4717102	1
Ace_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_4	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	05_2	12	2	duck	down	4	hu_reach_dw_b_blue.mp4	15160	Ace_4.edf	RIGHT	condition: target_location	62500.00	3951.00	300	248	0.0803	false	.	248	1	.	.	1	12247	0	178.80	173.50	1	248	12494	0.2000	1	178.80	.	12247	.	.	.	.	.	0.2000	1	0	0	0	1	.	0	0	0	115	.	.	3	.	upper_IA_large	248	1	12247	178.80	173.50	248	12494	0.2000	1	178.80	.	12247	.	.	.	.	.	0	1	1	3951.00	3951.00	.	0	0	0	0	0	0	248	250	1	.	.	.	.	.	.	.	.	.	.	.	.	248	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3, 6, 4, 6]	true	577101	2	video_IP_end	true	573891	Fixations	3089.00	5	4	Trial: 2	561644	3
Ace_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_4	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	05_2	12	2	duck	down	4	hu_reach_dw_b_blue.mp4	15160	Ace_4.edf	RIGHT	condition: target_location	62500.00	4455.00	705	2356	0.7627	false	.	297	3	6	[6, 3]	3	12692	2	152.90	466.40	0	2356	15063	0.4000	2	152.90	-162.10	12692	3.46	-93.74	12691	2	12658	0.4000	2	0	1	0	1	.	0	2059	0	370	.	.	4	.	lower_IA_large	2059	1	13005	146.00	488.90	2356	15063	0.4000	2	152.90	-162.10	12692	0.99	-91.24	13004	3	12989	0	0	0	4589.00	4321.00	.	1	1	0	0	0	0	2356	250	1	2059	1	13005	146.00	488.90	.	.	.	.	.	.	.	2356	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 6, 4, 6]	true	577101	2	video_IP_end	true	573891	Fixations	3089.00	5	4	Trial: 2	561644	3
Ace_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_4	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	05_2	12	2	duck	down	4	hu_reach_dw_b_blue.mp4	15160	Ace_4.edf	RIGHT	condition: target_location	199798.45	.	495	0	0.0000	true	-9754	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	5	20	hand_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	591	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11965	.	.	.	.	.	.	.	.	.	.	.	.	250	RECTANGLE	[3, 6, 4, 6]	true	577101	2	video_IP_end	true	573891	Fixations	3089.00	5	4	Trial: 2	561644	3
Ace_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_4	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	05_2	12	2	duck	down	4	hu_reach_dw_b_blue.mp4	15160	Ace_4.edf	RIGHT	condition: target_location	161560.40	4455.75	501	2837	0.9184	true	3205	115	2	3	[3]	2	12543	1	162.10	349.90	1	2837	15452	0.8000	4	20.29	446.20	12543	4.93	-94.59	12542	1	12495	0.8000	4	0	1	0	0	.	0	297	0	0	.	.	6	20	test_hand	366	1	15087	296.30	429.30	2837	15452	0.8000	4	20.29	446.20	12543	2.06	12.17	15086	4	15064	625	0	0	4835.00	4078.00	.	0	0	1	1	1	1	2841	1024	1	297	1	12692	152.90	466.40	.	.	.	.	.	.	.	485	0	.	-1737	2059	1	13005	146.00	488.90	.	.	.	.	.	.	.	248	RECTANGLE	[3, 6, 4, 6]	true	577101	2	video_IP_end	true	573891	Fixations	3089.00	5	4	Trial: 2	561644	3
Ace_5	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	1	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	62500.00	5137.00	300	569	0.1892	false	.	569	3	7	[7]	2	13561	1	217.80	85.90	0	569	14129	0.1667	1	217.80	-444.30	13561	8.86	140.07	13560	2	13492	0.1667	1	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	569	1	13561	217.80	85.90	569	14129	0.1667	1	217.80	-444.30	13561	8.86	140.07	13560	2	13492	0	0	0	5137.00	5137.00	.	1	1	0	0	0	0	569	250	1	.	.	.	.	.	.	.	.	.	.	.	.	569	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7, 3, 0]	true	1026365	2	video_IP_end	true	1023159	Fixations	3007.00	6	4	Trial: 1	1010940	2
Ace_5	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	1	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7, 3, 0]	true	1026365	2	video_IP_end	true	1023159	Fixations	3007.00	6	4	Trial: 1	1010940	2
Ace_5	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	1	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9735	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11958	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 3, 0]	true	1026365	2	video_IP_end	true	1023159	Fixations	3007.00	6	4	Trial: 1	1010940	2
Ace_5	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	1	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	144927.81	4918.50	517	1260	0.4190	true	3206	577	1	.	.	1	12219	0	482.40	284.00	1	1260	13491	0.3333	2	262.40	.	12219	.	.	.	.	.	0.3333	2	1	0	.	0	1	569	0	.	0	683	.	7	10	test_claw	683	1	12809	444.30	272.20	1260	13491	0.3333	2	262.40	.	12219	0.65	180.00	12808	1	12796	686	0	0	4958.00	4879.00	.	0	0	1	1	1	1	1829	1022	1	683	1	12809	444.30	272.20	.	.	.	.	.	.	.	1260	0	.	-1741	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 3, 0]	true	1026365	2	video_IP_end	true	1023159	Fixations	3007.00	6	4	Trial: 1	1010940	2
Ace_5	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	2	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	1045062	2	video_IP_end	true	1041853	Fixations	2483.00	3	4	Trial: 2	1029531	0
Ace_5	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	2	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	1045062	2	video_IP_end	true	1041853	Fixations	2483.00	3	4	Trial: 2	1029531	0
Ace_5	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	2	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9739	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11962	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0]	true	1045062	2	video_IP_end	true	1041853	Fixations	2483.00	3	4	Trial: 2	1029531	0
Ace_5	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_5	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_3	12	3	duck	down	2	cr_reach_dw_b_blue.mp4	15160	Ace_5.edf	RIGHT	condition: target_location	144927.81	.	517	0	0.0000	true	3202	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	7	10	test_claw	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	686	0	0	.	.	.	.	.	.	.	.	.	.	1022	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-1745	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0]	true	1045062	2	video_IP_end	true	1041853	Fixations	2483.00	3	4	Trial: 2	1029531	0
Ace_6	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7, 0, 4]	true	1446422	2	video_IP_end	true	1443217	Fixations	3043.00	6	4	Trial: 1	1430972	2
Ace_6	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	62500.00	5741.00	705	1513	0.4972	false	.	1513	6	.	[7]	3	13937	1	151.80	459.90	0	1513	15450	0.1667	1	151.80	-158.30	13937	0.34	-131.61	13936	5	13928	0.1667	1	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	1513	1	13937	151.80	459.90	1513	15450	0.1667	1	151.80	-158.30	13937	0.34	-131.61	13936	5	13928	0	0	0	5741.00	5741.00	.	0	0	0	0	0	0	1513	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1513	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7, 0, 4]	true	1446422	2	video_IP_end	true	1443217	Fixations	3043.00	6	4	Trial: 1	1430972	2
Ace_6	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9742	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11965	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 0, 4]	true	1446422	2	video_IP_end	true	1443217	Fixations	3043.00	6	4	Trial: 1	1430972	2
Ace_6	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	144927.81	5136.50	517	406	0.1334	true	3199	206	1	.	.	1	12245	0	675.70	295.10	1	406	12707	0.3333	2	455.70	.	12245	.	.	.	.	.	0.3333	2	0	0	.	0	1	0	0	.	0	200	.	7	10	test_claw	200	1	12508	396.10	275.70	406	12707	0.3333	2	455.70	.	12245	7.79	176.11	12507	1	12451	686	0	0	5357.00	4916.00	.	0	0	0	0	0	0	1919	1022	1	200	1	12508	396.10	275.70	.	.	.	.	.	.	.	406	0	.	-1748	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 0, 4]	true	1446422	2	video_IP_end	true	1443217	Fixations	3043.00	6	4	Trial: 1	1430972	2
Ace_6	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	62500.00	5163.00	300	797	0.2696	false	.	797	1	.	.	1	12085	0	232.00	173.60	1	797	12881	0.2500	1	232.00	.	12085	.	.	.	.	.	0.2500	1	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	797	1	12085	232.00	173.60	797	12881	0.2500	1	232.00	.	12085	.	.	.	.	.	0	1	1	5163.00	5163.00	.	0	0	0	0	0	0	797	250	1	.	.	.	.	.	.	.	.	.	.	.	.	797	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[3, 0, 7, 4]	true	1464834	2	video_IP_end	true	1461631	Fixations	2956.00	4	4	Trial: 2	1449546	3
Ace_6	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	62500.00	5668.00	705	1225	0.4144	false	.	1225	4	7	[7, 3]	4	14063	2	155.20	486.00	0	1225	15288	0.2500	1	155.20	-301.90	14063	3.43	-152.44	14062	3	14032	0.2500	1	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	1225	1	14063	155.20	486.00	1225	15288	0.2500	1	155.20	-301.90	14063	3.43	-152.44	14062	3	14032	0	0	0	5668.00	5668.00	.	1	1	0	0	0	0	1225	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1225	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[3, 0, 7, 4]	true	1464834	2	video_IP_end	true	1461631	Fixations	2956.00	4	4	Trial: 2	1449546	3
Ace_6	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9751	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11974	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[3, 0, 7, 4]	true	1464834	2	video_IP_end	true	1461631	Fixations	2956.00	4	4	Trial: 2	1449546	3
Ace_6	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Ace_6	2	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	claw	05_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Ace_6.edf	RIGHT	condition: target_location	144927.81	5297.00	517	509	0.1722	true	3190	509	3	.	[3]	3	13523	1	301.90	417.20	1	509	14031	0.2500	1	81.90	-244.70	13523	22.98	-146.72	13522	2	13432	0.2500	1	0	1	.	0	0	0	1225	.	0	0	.	7	10	test_claw	509	1	13523	301.90	417.20	509	14031	0.2500	1	81.90	-244.70	13523	22.98	-146.72	13522	2	13432	686	0	0	5297.00	5297.00	.	0	0	1	1	1	1	1734	1022	1	.	.	.	.	.	.	.	.	.	.	.	.	509	0	.	-1757	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[3, 0, 7, 4]	true	1464834	2	video_IP_end	true	1461631	Fixations	2956.00	4	4	Trial: 2	1449546	3
Asta_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Asta_1	1	False	(255, 255, 255, 255)	white	w_cuckoo64.mp4	hand	13_1	12	1	frog	up	1	hu_reach_up_b_blue.mp4	15160	Asta_1.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[6]	true	178064	2	video_IP_end	true	174852	Fixations	2992.00	3	4	Trial: 1	162169	1
